Date,Time,Weekday,CPU_Usage,Disk_Activity_KB,Idle
2025-03-22,16:26:58,Saturday,3.1,4.0,1
2025-03-22,16:27:04,Saturday,0.0,168.0,1
2025-03-22,16:27:10,Saturday,2.5,4.0,1
2025-03-22,16:27:16,Saturday,3.5,36.0,1
2025-03-22,16:27:23,Saturday,6.8,36.0,1
2025-03-22,16:27:29,Saturday,2.7,108.0,1
2025-03-22,16:27:35,Saturday,2.5,16.0,1
2025-03-22,16:27:41,Saturday,2.5,296.0,0
2025-03-22,16:27:47,Saturday,0.0,16.0,1
2025-03-22,16:27:53,Saturday,0.0,0.0,1
2025-03-22,16:27:59,Saturday,1.2,120.0,1
2025-03-22,16:28:05,Saturday,0.0,0.0,1
2025-03-22,16:28:11,Saturday,1.2,32.0,1
2025-03-22,16:28:18,Saturday,0.0,12.0,1
2025-03-22,16:28:24,Saturday,2.7,4.0,1
2025-03-22,16:28:30,Saturday,0.0,0.0,1
2025-03-22,16:28:36,Saturday,2.8,108.0,1
2025-03-22,16:28:42,Saturday,3.7,0.0,1
2025-03-22,16:28:48,Saturday,0.0,4.0,1
2025-03-22,16:28:54,Saturday,4.9,1148.0,0
2025-03-22,16:29:00,Saturday,0.0,180.0,1
2025-03-22,16:29:06,Saturday,0.0,0.0,1
2025-03-22,16:29:12,Saturday,2.7,8.0,1
2025-03-22,16:29:19,Saturday,0.0,640.0,0
2025-03-22,16:29:25,Saturday,0.0,8.0,1
2025-03-22,16:29:31,Saturday,0.0,104.0,1
2025-03-22,16:29:37,Saturday,0.0,4.0,1
2025-03-22,16:29:43,Saturday,3.2,36.0,1
2025-03-22,16:29:49,Saturday,0.0,24.0,1
2025-03-22,16:29:55,Saturday,0.0,224.0,0
2025-03-22,16:30:01,Saturday,1.2,44.0,1
2025-03-22,16:30:07,Saturday,0.0,252.0,0
2025-03-22,16:30:14,Saturday,2.6,4.0,1
2025-03-22,16:30:20,Saturday,0.0,120.0,1
2025-03-22,16:30:26,Saturday,0.0,8.0,1
2025-03-22,16:30:32,Saturday,4.0,32.0,1
2025-03-22,16:30:38,Saturday,10.3,0.0,1
2025-03-22,16:30:44,Saturday,1.4,36.0,1
2025-03-22,16:30:50,Saturday,1.3,0.0,1
2025-03-22,16:30:56,Saturday,0.0,168.0,1
2025-03-22,16:31:02,Saturday,0.0,32.0,1
2025-03-22,16:31:09,Saturday,2.7,4.0,1
2025-03-22,16:31:15,Saturday,3.8,4.0,1
2025-03-22,16:31:21,Saturday,1.4,4.0,1
2025-03-22,16:31:27,Saturday,2.3,204.0,0
2025-03-22,16:31:33,Saturday,0.0,12.0,1
2025-03-22,16:31:39,Saturday,1.3,84.0,1
2025-03-22,16:31:45,Saturday,3.7,156.0,1
2025-03-22,16:31:51,Saturday,0.0,4.0,1
2025-03-22,16:31:57,Saturday,0.0,4.0,1
2025-03-22,16:32:03,Saturday,0.0,0.0,1
2025-03-22,16:32:10,Saturday,1.4,4.0,1
2025-03-22,16:32:16,Saturday,10.4,48.0,1
2025-03-22,16:32:22,Saturday,1.4,100.0,1
2025-03-22,16:32:28,Saturday,0.0,80.0,1
2025-03-22,16:32:34,Saturday,4.1,176.0,1
2025-03-22,16:32:40,Saturday,7.9,8.0,1
2025-03-22,16:32:46,Saturday,3.2,20.0,1
2025-03-22,16:32:52,Saturday,0.0,56.0,1
2025-03-22,16:32:58,Saturday,0.0,4.0,1
2025-03-22,16:33:05,Saturday,0.0,140.0,1
2025-03-22,16:33:11,Saturday,8.2,0.0,1
2025-03-22,16:33:17,Saturday,1.4,56.0,1
2025-03-22,16:33:23,Saturday,5.1,0.0,1
2025-03-22,16:33:29,Saturday,0.0,156.0,1
2025-03-22,16:33:35,Saturday,5.1,0.0,1
2025-03-22,16:33:41,Saturday,1.2,4.0,1
2025-03-22,16:33:47,Saturday,2.7,36.0,1
2025-03-22,16:33:53,Saturday,8.4,4.0,1
2025-03-22,16:34:00,Saturday,10.7,0.0,1
2025-03-22,16:34:06,Saturday,35.5,12.0,0
2025-03-22,16:34:12,Saturday,3.9,440.0,0
2025-03-22,16:34:18,Saturday,1.3,316.0,0
2025-03-22,16:34:24,Saturday,0.0,0.0,1
2025-03-22,16:34:30,Saturday,0.0,80.0,1
2025-03-22,16:34:36,Saturday,0.0,440.0,0
2025-03-22,16:34:42,Saturday,0.0,28.0,1
2025-03-22,16:34:48,Saturday,7.8,32.0,1
2025-03-22,16:34:55,Saturday,3.8,4.0,1
2025-03-22,16:35:01,Saturday,0.0,176.0,1
2025-03-22,16:35:07,Saturday,1.2,40.0,1
2025-03-22,16:35:13,Saturday,0.0,32.0,1
2025-03-22,16:35:19,Saturday,2.5,8.0,1
2025-03-22,16:35:25,Saturday,0.0,4.0,1
2025-03-22,16:35:31,Saturday,4.1,56.0,1
2025-03-22,16:35:37,Saturday,1.3,36.0,1
2025-03-22,16:35:43,Saturday,0.0,108.0,1
2025-03-22,16:35:49,Saturday,3.7,32.0,1
2025-03-22,16:35:56,Saturday,10.1,12.0,1
2025-03-22,16:36:02,Saturday,0.0,60.0,1
2025-03-22,16:36:08,Saturday,0.0,0.0,1
2025-03-22,16:36:14,Saturday,0.0,80.0,1
2025-03-22,16:36:20,Saturday,2.8,0.0,1
2025-03-22,16:36:26,Saturday,0.0,4.0,1
2025-03-22,16:36:32,Saturday,5.7,100.0,1
2025-03-22,16:36:38,Saturday,0.0,80.0,1
2025-03-22,16:36:44,Saturday,9.0,0.0,1
2025-03-22,16:36:51,Saturday,5.0,0.0,1
2025-03-22,16:36:57,Saturday,0.0,0.0,1
2025-03-22,16:37:03,Saturday,2.5,0.0,1
2025-03-22,16:37:09,Saturday,0.0,256.0,0
2025-03-22,16:37:15,Saturday,0.0,0.0,1
2025-03-22,16:37:21,Saturday,2.5,56.0,1
2025-03-22,16:37:27,Saturday,0.0,0.0,1
2025-03-22,16:37:33,Saturday,0.0,16.0,1
2025-03-22,16:37:39,Saturday,0.0,76.0,1
2025-03-22,16:37:46,Saturday,12.7,32.0,1
2025-03-22,16:37:52,Saturday,5.6,0.0,1
2025-03-22,16:37:58,Saturday,1.4,208.0,0
2025-03-22,16:38:04,Saturday,3.9,8.0,1
2025-03-22,16:38:10,Saturday,4.1,56.0,1
2025-03-22,16:38:16,Saturday,3.7,8.0,1
2025-03-22,16:38:22,Saturday,16.0,68.0,1
2025-03-22,16:38:28,Saturday,61.3,1581.0,0
2025-03-22,16:38:34,Saturday,2.7,380.0,0
2025-03-22,16:38:41,Saturday,3.3,308.0,0
2025-03-22,19:04:12,Saturday,100.0,8595.5,0
2025-03-22,19:04:19,Saturday,88.9,18386.0,0
2025-03-22,19:04:25,Saturday,5.3,439.0,0
2025-03-22,19:04:31,Saturday,4.1,204.0,0
2025-03-22,19:04:37,Saturday,2.6,184.0,0
2025-03-22,19:04:43,Saturday,100.0,16606.0,0
2025-03-22,19:04:49,Saturday,25.0,8532.0,0
2025-03-22,19:04:55,Saturday,2.7,144.0,0
2025-03-22,19:05:02,Saturday,0.0,24.0,0
2025-03-22,19:05:08,Saturday,1.2,140.0,0
2025-03-22,19:05:14,Saturday,11.1,180.0,0
2025-03-22,19:05:20,Saturday,0.0,84.0,0
2025-03-22,19:05:26,Saturday,3.5,0.0,0
2025-03-22,19:05:32,Saturday,2.7,52.0,0
2025-03-22,19:05:38,Saturday,4.0,0.0,0
2025-03-22,19:05:44,Saturday,2.0,144.0,0
2025-03-22,19:05:50,Saturday,3.8,4.0,0
2025-03-22,19:05:57,Saturday,0.0,52.0,0
2025-03-22,19:06:03,Saturday,0.0,24.0,0
2025-03-22,19:06:09,Saturday,2.7,0.0,0
2025-03-22,19:06:15,Saturday,2.7,2884.0,0
2025-03-22,19:06:21,Saturday,4.8,100.0,0
2025-03-22,19:06:27,Saturday,0.0,412.0,0
2025-03-22,19:06:33,Saturday,1.4,24.0,0
2025-03-22,19:06:39,Saturday,0.0,36.0,0
2025-03-22,19:06:45,Saturday,2.5,0.0,0
2025-03-22,19:06:52,Saturday,1.5,4.0,0
2025-03-22,19:06:58,Saturday,6.5,24.0,0
2025-03-22,19:07:04,Saturday,1.2,216.0,0
2025-03-22,19:07:10,Saturday,12.0,0.0,0
2025-03-22,19:07:16,Saturday,4.2,140.0,0
2025-03-22,19:07:22,Saturday,1.3,0.0,0
2025-03-22,19:07:28,Saturday,2.6,92.0,0
2025-03-22,19:07:34,Saturday,3.9,112.0,0
2025-03-22,19:07:40,Saturday,0.0,32.0,0
2025-03-22,19:07:46,Saturday,4.1,0.0,0
2025-03-22,19:07:53,Saturday,0.0,192.0,0
2025-03-22,19:07:59,Saturday,1.4,0.0,0
2025-03-22,19:08:05,Saturday,4.2,116.0,0
2025-03-22,19:08:11,Saturday,0.0,0.0,0
2025-03-22,19:08:17,Saturday,4.0,0.0,0
2025-03-22,19:08:23,Saturday,0.0,48.0,0
2025-03-22,19:08:29,Saturday,1.2,4.0,0
2025-03-22,19:08:35,Saturday,0.0,20.0,0
2025-03-22,19:08:41,Saturday,0.0,136.0,0
2025-03-22,19:08:48,Saturday,6.0,688.0,0
2025-03-22,19:08:54,Saturday,0.0,40.0,0
2025-03-22,19:09:00,Saturday,2.5,84.0,0
2025-03-22,19:09:06,Saturday,0.0,408.0,0
2025-03-22,19:09:12,Saturday,4.1,36.0,0
2025-03-22,19:09:18,Saturday,6.1,4.0,0
2025-03-22,19:09:24,Saturday,0.0,36.0,0
2025-03-22,19:09:30,Saturday,2.4,16.0,0
2025-03-22,19:09:36,Saturday,0.0,132.0,0
2025-03-22,19:09:42,Saturday,1.4,0.0,0
2025-03-22,19:09:49,Saturday,3.6,40.0,0
2025-03-22,19:09:55,Saturday,2.7,128.0,0
2025-03-22,19:10:01,Saturday,0.0,72.0,0
2025-03-22,19:10:07,Saturday,1.6,120.0,0
2025-03-22,19:10:13,Saturday,1.9,16.0,0
2025-03-22,19:10:19,Saturday,3.6,80.0,0
2025-03-22,19:10:25,Saturday,4.1,0.0,0
2025-03-22,19:10:31,Saturday,9.1,0.0,0
2025-03-22,19:10:37,Saturday,0.0,112.0,0
2025-03-22,19:10:44,Saturday,0.0,4.0,0
2025-03-22,19:10:50,Saturday,2.4,0.0,0
2025-03-22,19:10:56,Saturday,2.4,0.0,0
2025-03-22,19:11:02,Saturday,0.0,128.0,0
2025-03-22,19:11:08,Saturday,2.5,48.0,0
2025-03-22,19:11:14,Saturday,9.1,168.0,0
2025-03-22,19:11:20,Saturday,6.7,48.0,0
2025-03-22,19:11:26,Saturday,2.7,4.0,0
2025-03-22,19:11:32,Saturday,0.0,64.0,0
2025-03-22,19:11:38,Saturday,5.4,104.0,0
2025-03-22,19:11:45,Saturday,0.0,124.0,0
2025-03-22,19:11:51,Saturday,3.9,0.0,0
2025-03-22,19:11:57,Saturday,0.0,40.0,0
2025-03-22,19:12:03,Saturday,0.0,0.0,0
2025-03-22,19:12:09,Saturday,2.7,112.0,0
2025-03-22,19:12:15,Saturday,6.8,0.0,0
2025-03-22,19:12:21,Saturday,14.3,24.0,0
2025-03-22,19:12:27,Saturday,5.4,0.0,0
2025-03-22,19:12:33,Saturday,2.8,124.0,0
2025-03-22,19:12:40,Saturday,6.0,0.0,0
2025-03-22,19:12:46,Saturday,0.0,8.0,0
2025-03-22,19:12:52,Saturday,8.2,0.0,0
2025-03-22,19:12:58,Saturday,2.7,4.0,0
2025-03-22,19:13:04,Saturday,1.2,12.0,0
2025-03-22,19:13:10,Saturday,1.4,0.0,0
2025-03-22,19:13:16,Saturday,0.0,0.0,0
2025-03-22,19:13:22,Saturday,3.8,12.0,0
2025-03-22,19:13:28,Saturday,0.0,12.0,0
2025-03-22,19:13:35,Saturday,1.4,0.0,0
2025-03-22,19:13:41,Saturday,0.0,8.0,0
2025-03-22,19:13:47,Saturday,3.8,16.0,0
2025-03-22,19:13:53,Saturday,1.2,12.0,0
2025-03-22,19:13:59,Saturday,0.0,28.0,0
2025-03-22,19:14:05,Saturday,1.4,120.0,0
2025-03-22,19:14:11,Saturday,19.2,76.0,0
2025-03-22,19:14:17,Saturday,1.3,276.0,0
2025-03-22,19:14:23,Saturday,12.7,0.0,0
2025-03-22,19:14:29,Saturday,1.4,164.0,0
2025-03-22,19:14:36,Saturday,7.8,0.0,0
2025-03-22,19:14:42,Saturday,0.0,56.0,0
2025-03-22,19:14:48,Saturday,2.7,0.0,1
2025-03-22,19:14:54,Saturday,2.8,36.0,1
2025-03-22,19:15:00,Saturday,1.3,136.0,1
2025-03-22,19:15:06,Saturday,0.0,224.0,0
2025-03-22,19:15:12,Saturday,5.4,12.0,1
2025-03-22,19:15:18,Saturday,0.0,216.0,0
2025-03-22,19:15:24,Saturday,1.4,176.0,1
2025-03-22,19:15:31,Saturday,9.8,124.0,1
2025-03-22,19:15:37,Saturday,0.0,0.0,1
2025-03-22,19:15:43,Saturday,1.4,0.0,1
2025-03-22,19:15:49,Saturday,5.3,0.0,1
2025-03-22,19:15:55,Saturday,2.7,84.0,1
2025-03-22,19:16:01,Saturday,0.0,48.0,1
2025-03-22,19:16:07,Saturday,2.4,0.0,1
2025-03-22,19:16:13,Saturday,3.9,28.0,1
2025-03-22,19:16:19,Saturday,0.0,8.0,1
2025-03-22,19:16:25,Saturday,5.3,132.0,1
2025-03-22,19:16:32,Saturday,1.2,48.0,1
2025-03-22,19:16:38,Saturday,2.4,136.0,1
2025-03-22,19:16:44,Saturday,2.4,240.0,0
2025-03-22,19:16:50,Saturday,0.0,36.0,1
2025-03-22,19:16:56,Saturday,3.7,112.0,1
2025-03-22,19:17:02,Saturday,0.0,44.0,1
2025-03-22,19:17:08,Saturday,2.4,24.0,1
2025-03-22,19:17:14,Saturday,0.0,16.0,1
2025-03-22,19:17:20,Saturday,0.0,0.0,1
2025-03-22,19:17:27,Saturday,2.7,16.0,1
2025-03-22,19:17:33,Saturday,0.0,0.0,1
2025-03-22,19:17:39,Saturday,6.5,40.0,1
2025-03-22,19:17:45,Saturday,5.4,0.0,1
2025-03-22,19:17:51,Saturday,1.5,108.0,1
2025-03-22,19:18:03,Saturday,3.8,112.0,1
2025-03-22,19:18:09,Saturday,0.0,4.0,1
2025-03-22,19:18:16,Saturday,5.4,84.0,1
2025-03-22,19:18:22,Saturday,0.0,96.0,1
2025-03-22,19:18:28,Saturday,4.1,36.0,1
2025-03-22,19:18:34,Saturday,3.7,0.0,1
2025-03-22,19:18:40,Saturday,1.3,36.0,1
2025-03-22,19:18:46,Saturday,0.0,116.0,1
2025-03-22,19:18:52,Saturday,0.0,4.0,1
2025-03-22,19:18:58,Saturday,3.6,0.0,1
2025-03-22,19:19:04,Saturday,0.0,868.0,0
2025-03-22,19:19:11,Saturday,5.3,40.0,1
2025-03-22,19:19:17,Saturday,6.5,144.0,1
2025-03-22,19:19:23,Saturday,1.2,56.0,1
2025-03-22,19:19:29,Saturday,3.2,20.0,1
2025-03-22,19:19:35,Saturday,0.0,396.0,0
2025-03-22,19:19:41,Saturday,1.4,16.0,1
2025-03-22,19:19:47,Saturday,0.0,52.0,1
2025-03-22,19:19:53,Saturday,6.0,40.0,1
2025-03-22,19:19:59,Saturday,2.6,64.0,1
2025-03-22,19:20:05,Saturday,1.3,44.0,1
2025-03-22,19:20:12,Saturday,0.0,4.0,1
2025-03-22,19:20:18,Saturday,0.0,8.0,1
2025-03-22,19:20:24,Saturday,4.9,172.0,1
2025-03-22,19:20:30,Saturday,4.1,0.0,1
2025-03-22,19:20:36,Saturday,2.7,36.0,1
2025-03-22,19:20:42,Saturday,0.0,0.0,1
2025-03-22,19:20:48,Saturday,3.9,40.0,1
2025-03-22,19:20:54,Saturday,0.0,24.0,1
2025-03-22,19:21:00,Saturday,2.8,4.0,1
2025-03-22,19:21:07,Saturday,4.1,12.0,1
2025-03-22,19:21:13,Saturday,4.1,196.0,1
2025-03-22,19:21:19,Saturday,4.1,0.0,1
2025-03-22,19:21:25,Saturday,0.0,0.0,1
2025-03-22,19:21:31,Saturday,6.5,0.0,1
2025-03-22,19:21:37,Saturday,0.0,12.0,1
2025-03-22,19:21:43,Saturday,6.9,200.0,0
2025-03-22,19:21:49,Saturday,2.7,0.0,1
2025-03-22,19:21:55,Saturday,2.7,4.0,1
2025-03-22,19:22:02,Saturday,4.9,80.0,1
2025-03-22,19:22:08,Saturday,0.0,36.0,1
2025-03-22,19:22:14,Saturday,0.0,24.0,1
2025-03-22,19:22:20,Saturday,4.9,12.0,1
2025-03-22,19:22:26,Saturday,0.0,28.0,1
2025-03-22,19:22:32,Saturday,4.2,12.0,1
2025-03-22,19:22:38,Saturday,1.2,168.0,1
2025-03-22,19:22:44,Saturday,7.1,32.0,1
2025-03-22,19:22:50,Saturday,0.0,4.0,1
2025-03-22,19:22:56,Saturday,2.4,72.0,1
2025-03-22,19:23:03,Saturday,4.8,0.0,1
2025-03-22,19:23:09,Saturday,0.0,4.0,1
2025-03-22,19:23:15,Saturday,1.4,8.0,1
2025-03-22,19:23:21,Saturday,0.0,0.0,1
2025-03-22,19:23:27,Saturday,5.1,0.0,1
2025-03-22,19:23:33,Saturday,2.7,0.0,1
2025-03-22,19:23:39,Saturday,0.0,4.0,1
2025-03-22,19:23:45,Saturday,4.8,8.0,1
2025-03-22,19:23:51,Saturday,0.0,0.0,1
2025-03-22,19:23:58,Saturday,1.4,0.0,1
2025-03-22,19:24:04,Saturday,6.9,12.0,1
2025-03-22,19:24:10,Saturday,1.3,108.0,1
2025-03-22,19:24:16,Saturday,1.2,28.0,1
2025-03-22,19:24:22,Saturday,6.7,28.0,1
2025-03-22,19:24:28,Saturday,2.8,12.0,1
2025-03-22,19:24:34,Saturday,4.2,12.0,1
2025-03-22,19:24:40,Saturday,3.6,116.0,1
2025-03-22,19:24:46,Saturday,0.0,0.0,1
2025-03-22,19:24:52,Saturday,2.4,28.0,1
2025-03-22,19:24:59,Saturday,1.4,0.0,1
2025-03-22,19:25:05,Saturday,2.5,8.0,1
2025-03-22,19:25:11,Saturday,1.4,108.0,1
2025-03-22,19:25:17,Saturday,0.0,12.0,1
2025-03-22,19:25:23,Saturday,2.4,0.0,1
2025-03-22,19:25:29,Saturday,0.0,24.0,1
2025-03-22,19:25:35,Saturday,3.7,92.0,1
2025-03-22,19:25:41,Saturday,2.7,32.0,1
2025-03-22,19:25:47,Saturday,4.0,0.0,1
2025-03-22,19:25:54,Saturday,1.2,0.0,1
2025-03-22,19:26:00,Saturday,0.0,0.0,1
2025-03-22,19:26:06,Saturday,4.1,116.0,1
2025-03-22,19:26:12,Saturday,7.3,0.0,1
2025-03-22,19:26:18,Saturday,2.5,20.0,1
2025-03-22,19:26:24,Saturday,2.7,0.0,1
2025-03-22,19:26:30,Saturday,6.5,0.0,1
2025-03-22,19:26:36,Saturday,3.6,144.0,1
2025-03-22,19:26:42,Saturday,4.9,156.0,1
2025-03-22,19:26:48,Saturday,1.2,12.0,1
2025-03-22,19:26:55,Saturday,1.2,0.0,1
2025-03-22,19:27:01,Saturday,0.0,8.0,1
2025-03-22,19:27:07,Saturday,2.5,40.0,1
2025-03-22,19:27:13,Saturday,0.0,92.0,1
2025-03-22,19:27:19,Saturday,2.7,0.0,1
2025-03-22,19:27:25,Saturday,2.7,16.0,1
2025-03-22,19:27:31,Saturday,5.4,92.0,1
2025-03-22,19:27:37,Saturday,2.7,68.0,1
2025-03-22,19:27:43,Saturday,2.4,12.0,1
2025-03-22,19:27:50,Saturday,6.0,36.0,1
2025-03-22,19:27:56,Saturday,2.7,16.0,1
2025-03-22,19:28:02,Saturday,2.4,348.0,0
2025-03-22,19:28:08,Saturday,1.2,24.0,1
2025-03-22,19:28:14,Saturday,1.1,16.0,1
2025-03-22,19:28:20,Saturday,0.0,0.0,1
2025-03-22,19:28:26,Saturday,0.0,12.0,1
2025-03-22,19:28:32,Saturday,4.0,4.0,1
2025-03-22,19:28:38,Saturday,6.5,0.0,1
2025-03-22,19:28:45,Saturday,2.7,0.0,1
2025-03-22,19:28:51,Saturday,0.0,192.0,1
2025-03-22,19:28:57,Saturday,0.0,4.0,1
2025-03-22,19:29:03,Saturday,1.2,0.0,1
2025-03-22,19:29:09,Saturday,10.8,24.0,1
2025-03-22,19:29:15,Saturday,10.4,36.0,1
2025-03-22,19:29:21,Saturday,0.0,56.0,1
2025-03-22,19:29:27,Saturday,1.2,248.0,0
2025-03-22,19:29:33,Saturday,0.0,52.0,1
2025-03-22,19:29:39,Saturday,2.5,180.0,1
2025-03-22,19:29:46,Saturday,1.3,24.0,1
2025-03-22,19:29:52,Saturday,0.0,108.0,1
2025-03-22,19:29:58,Saturday,1.6,36.0,1
2025-03-22,19:30:04,Saturday,1.4,0.0,1
2025-03-22,19:30:10,Saturday,8.2,24.0,1
2025-03-22,19:30:16,Saturday,1.2,280.0,0
2025-03-22,19:30:22,Saturday,0.0,188.0,1
2025-03-22,19:30:28,Saturday,6.7,0.0,1
2025-03-22,19:30:34,Saturday,0.0,52.0,1
2025-03-22,19:30:41,Saturday,11.7,0.0,1
2025-03-22,19:30:47,Saturday,1.2,44.0,1
2025-03-22,19:30:53,Saturday,2.8,420.0,0
2025-03-22,19:30:59,Saturday,0.0,4.0,1
2025-03-22,19:31:05,Saturday,0.0,0.0,1
2025-03-22,19:31:11,Saturday,5.6,12.0,1
2025-03-22,19:31:17,Saturday,20.3,304.0,0
2025-03-22,19:31:23,Saturday,1.2,136.0,1
2025-03-22,19:31:29,Saturday,5.6,12.0,1
2025-03-22,19:31:36,Saturday,1.4,0.0,1
2025-03-22,19:31:42,Saturday,2.4,80.0,1
2025-03-22,19:31:48,Saturday,1.3,112.0,1
2025-03-22,19:31:54,Saturday,5.2,16.0,1
2025-03-22,19:32:00,Saturday,0.0,0.0,1
2025-03-22,19:32:06,Saturday,8.0,44.0,1
2025-03-22,19:32:12,Saturday,2.5,4.0,1
2025-03-22,19:32:18,Saturday,4.1,176.0,1
2025-03-22,19:32:24,Saturday,2.4,0.0,1
2025-03-22,19:32:30,Saturday,1.2,28.0,1
2025-03-22,19:32:37,Saturday,4.0,0.0,1
2025-03-22,19:32:43,Saturday,2.7,132.0,1
2025-03-22,19:32:49,Saturday,6.8,0.0,1
2025-03-22,19:32:55,Saturday,0.0,28.0,1
2025-03-22,19:33:01,Saturday,2.3,0.0,1
2025-03-22,19:33:07,Saturday,0.0,36.0,1
2025-03-22,19:33:13,Saturday,5.0,116.0,1
2025-03-22,19:33:19,Saturday,1.4,48.0,1
2025-03-22,19:33:25,Saturday,3.6,0.0,1
2025-03-22,19:33:32,Saturday,1.4,48.0,1
2025-03-22,19:33:38,Saturday,4.8,144.0,1
2025-03-22,19:33:44,Saturday,5.3,32.0,1
2025-03-22,19:33:50,Saturday,0.0,124.0,1
2025-03-22,19:33:56,Saturday,4.0,4.0,1
2025-03-22,19:34:02,Saturday,2.6,0.0,1
2025-03-22,19:34:08,Saturday,0.0,32.0,1
2025-03-22,19:34:14,Saturday,4.1,1280.0,0
2025-03-22,19:34:20,Saturday,12.5,48.0,1
2025-03-22,19:34:27,Saturday,2.7,4.0,1
2025-03-22,19:34:33,Saturday,0.0,4.0,1
2025-03-22,19:34:39,Saturday,0.0,8.0,1
2025-03-22,19:34:45,Saturday,4.6,160.0,1
2025-03-22,19:34:51,Saturday,0.0,28.0,1
2025-03-22,19:34:57,Saturday,4.7,120.0,1
2025-03-22,19:35:03,Saturday,1.2,28.0,1
2025-03-22,19:35:09,Saturday,1.4,4.0,1
2025-03-22,19:35:15,Saturday,0.8,184.0,1
2025-03-22,19:35:21,Saturday,1.2,0.0,1
2025-03-22,19:35:28,Saturday,1.2,36.0,1
2025-03-22,19:35:34,Saturday,0.0,0.0,1
2025-03-22,19:35:40,Saturday,5.4,40.0,1
2025-03-22,19:35:46,Saturday,0.7,0.0,1
2025-03-22,19:35:52,Saturday,2.4,260.0,0
2025-03-22,19:35:58,Saturday,0.0,0.0,1
2025-03-22,19:36:04,Saturday,0.0,80.0,1
2025-03-22,19:36:10,Saturday,1.2,8.0,1
2025-03-22,19:36:16,Saturday,2.4,8.0,1
2025-03-22,19:36:23,Saturday,4.0,0.0,1
2025-03-22,19:36:29,Saturday,0.0,28.0,1
2025-03-22,19:36:35,Saturday,2.4,4.0,1
2025-03-22,19:36:41,Saturday,6.8,0.0,1
2025-03-22,19:36:47,Saturday,12.5,24.0,1
2025-03-22,19:36:53,Saturday,5.3,64.0,1
2025-03-22,19:36:59,Saturday,2.5,8.0,1
2025-03-22,19:37:05,Saturday,5.4,100.0,1
2025-03-22,19:37:11,Saturday,0.0,24.0,1
2025-03-22,19:37:18,Saturday,6.0,24.0,1
2025-03-22,19:37:24,Saturday,2.6,28.0,1
2025-03-22,19:37:30,Saturday,0.0,24.0,1
2025-03-22,19:37:36,Saturday,2.4,184.0,1
2025-03-22,19:37:42,Saturday,0.0,8.0,1
2025-03-22,19:37:48,Saturday,6.0,48.0,1
2025-03-22,19:37:54,Saturday,2.5,0.0,1
2025-03-22,19:38:00,Saturday,3.9,12.0,1
2025-03-22,19:38:06,Saturday,1.2,3302.5,0
2025-03-22,19:38:12,Saturday,2.4,44.0,1
2025-03-22,19:38:19,Saturday,2.5,0.0,1
2025-03-22,19:38:25,Saturday,2.8,32.0,1
2025-03-22,19:38:31,Saturday,1.4,0.0,1
2025-03-22,19:38:37,Saturday,0.0,4.0,1
2025-03-22,19:38:43,Saturday,19.0,0.0,1
2025-03-22,19:38:49,Saturday,4.1,4.0,1
2025-03-22,19:38:55,Saturday,0.0,4.0,1
2025-03-22,19:39:01,Saturday,1.4,8.0,1
2025-03-22,19:39:07,Saturday,0.0,0.0,1
2025-03-22,19:39:14,Saturday,1.6,4.0,1
2025-03-22,19:39:20,Saturday,1.2,200.0,0
2025-03-22,19:39:26,Saturday,0.0,20.0,1
2025-03-22,19:39:32,Saturday,2.4,188.0,1
2025-03-22,19:39:38,Saturday,0.0,28.0,1
2025-03-22,19:39:44,Saturday,6.8,64.0,1
2025-03-22,19:39:50,Saturday,2.8,4.0,1
2025-03-22,19:39:56,Saturday,1.2,28.0,1
2025-03-22,19:40:02,Saturday,0.0,108.0,1
2025-03-22,19:40:09,Saturday,0.0,172.0,1
2025-03-22,19:40:15,Saturday,2.7,0.0,1
2025-03-22,19:40:21,Saturday,1.6,12.0,1
2025-03-22,19:40:27,Saturday,1.3,92.0,1
2025-03-22,19:40:33,Saturday,1.2,28.0,1
2025-03-22,19:40:39,Saturday,0.0,0.0,1
2025-03-22,19:40:45,Saturday,0.0,52.0,1
2025-03-22,19:40:51,Saturday,5.4,0.0,1
2025-03-22,19:40:57,Saturday,5.5,456.0,0
2025-03-22,19:41:03,Saturday,0.0,128.0,1
2025-03-22,19:41:10,Saturday,1.1,0.0,1
2025-03-22,19:41:16,Saturday,1.4,0.0,1
2025-03-22,19:41:22,Saturday,1.2,32.0,1
2025-03-22,19:41:28,Saturday,0.0,0.0,1
2025-03-22,19:41:34,Saturday,0.0,108.5,1
2025-03-22,19:41:40,Saturday,2.4,0.0,1
2025-03-22,19:41:46,Saturday,4.8,500.0,0
2025-03-22,19:41:52,Saturday,2.7,56.0,1
2025-03-22,19:41:58,Saturday,4.9,8.0,1
2025-03-22,19:42:05,Saturday,4.2,28.0,1
2025-03-22,19:42:11,Saturday,3.7,0.0,1
2025-03-22,19:42:17,Saturday,1.3,12.0,1
2025-03-22,19:42:23,Saturday,5.6,104.0,1
2025-03-22,19:42:29,Saturday,4.8,16.0,1
2025-03-22,19:42:35,Saturday,4.0,144.0,1
2025-03-22,19:42:41,Saturday,1.3,16.0,1
2025-03-22,19:42:47,Saturday,1.4,116.0,1
2025-03-22,19:42:53,Saturday,2.4,28.0,1
2025-03-22,19:43:00,Saturday,0.0,0.0,1
2025-03-22,19:43:06,Saturday,7.3,28.0,1
